lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,208_dbm,181_dbm,189_dbm,131_dbm,476_dbm,200_dbm,459_dbm,timestamp,intersection_points,label
24.7894581,120.9949429,9.918999671936035,315.1607360839844,0.0,-22.199999,-1.1999999,-42.6,-82.019424,-87,-88,0,0,0,0,0,0,0,9,0,1
24.7894581,120.9949429,9.918999671936035,315.1607360839844,0.0,-11.28,-10.98,-44.16,-57.666203,-87,-88,0,0,0,0,0,0,0,9,0,1
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-29.82,20.1,-32.76,-24.991219,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-30.539999,22.5,-28.26,3.5025952,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-13.5,-7.5,-41.34,-169.92436,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-0.71999997,10.62,-44.04,-75.00817,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-20.34,30.359999,-29.519999,46.634373,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-12.9,20.039999,-40.26,-14.094784,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-7.74,-7.2,-46.559998,-31.940948,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894892,120.9949093,9.72700023651123,310.3580627441406,0.0,-20.22,16.26,-40.2,-16.86449,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894892,120.9949093,9.72700023651123,310.3580627441406,0.0,-30.24,18.72,-33.239998,79.87588,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-10.139999,-11.5199995,-44.28,-108.80663,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-7.2,-13.799999,-43.5,-110.15579,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-27.66,14.16,-38.16,53.97411,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-27.3,11.639999,-39.3,5.5405726,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895075,120.9948865,9.852999687194824,308.7433166503906,0.0,-0.65999997,-24.24,-38.7,-149.20465,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-11.759999,-7.5,-46.44,-88.46416,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-29.46,17.76,-35.64,71.7016,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-22.8,-8.88,-41.219997,-95.04918,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-0.65999997,-28.68,-35.94,7.9059134,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-33.0,-0.29999998,-37.14,-28.957209,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895314,120.9948539,9.883000373840332,302.1768798828125,0.0,-35.28,8.7,-34.079998,78.22859,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-12.96,-21.48,-39.48,-85.41439,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-10.679999,-21.539999,-39.84,-122.47162,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-26.039999,9.84,-39.0,57.49127,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-20.88,-3.3,-43.98,-23.21927,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895526,120.9948235,9.859000205993652,302.277099609375,0.0,7.5,-30.9,-32.64,-14.464989,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895526,120.9948235,9.859000205993652,302.277099609375,0.0,-23.939999,-11.219999,-41.879997,-88.07976,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-32.94,9.36,-36.18,79.24419,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-16.02,-18.24,-39.239998,-122.95853,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-0.84,-29.58,-31.5,-91.34116,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895707,120.9947967,10.027000427246094,302.1074523925781,0.0,-22.68,-1.74,-40.86,-44.35549,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895707,120.9947967,10.027000427246094,302.1074523925781,0.0,-25.32,0.78,-39.059998,-9.150039,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,1.8,-26.64,-32.16,-95.26488,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,-8.16,-21.539999,-35.219997,-117.99549,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,-16.32,5.46,-41.82,77.80257,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895865,120.9947659,9.97700023651123,301.65191650390625,0.0,-11.219999,-4.38,-41.94,-80.48342,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895865,120.9947659,9.97700023651123,301.65191650390625,0.0,11.16,-25.14,-29.4,66.44173,-93,-86,0,0,0,0,0,0,0,9,0,1
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,-9.0,0.42,-43.68,-61.520824,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,-17.699999,7.7999997,-42.899998,96.78004,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,2.04,-22.26,-36.719997,-35.160423,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,10.74,-26.88,-30.42,-127.576485,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,-4.98,0.9,-44.7,-20.640596,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,-7.44,3.1799998,-44.879997,-22.55288,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,13.139999,-4.2599998,-41.16,-104.28814,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,18.3,-3.24,-40.2,-74.15106,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,19.32,2.28,-39.66,-5.226759,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,23.4,-5.3399997,-36.96,-45.356434,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,27.24,-7.14,-33.78,-101.82043,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,20.279999,-3.9599998,-37.5,-69.313324,-84,0,-91,0,0,0,0,0,0,9,0,1
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,21.9,4.02,-39.239998,-20.42602,-84,0,-91,0,0,0,0,0,0,9,0,1
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,21.18,-2.3999999,-37.92,-59.17029,-84,0,-91,0,0,0,0,0,0,9,0,1
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,19.74,-2.04,-37.5,-92.37318,0,-93,-88,0,0,0,0,0,0,9,0,1
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,16.14,-1.3199999,-39.54,-56.939636,0,-93,-88,0,0,0,0,0,0,9,0,1
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,16.8,-1.68,-38.94,-35.639454,0,-93,-88,0,0,0,0,0,0,9,0,1
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,19.199999,-11.34,-36.18,-105.40129,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896176,120.9946433,9.829999923706055,291.19293212890625,0.0,3.3,-9.179999,-43.26,-89.440956,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896176,120.9946433,9.829999923706055,291.19293212890625,0.0,-9.54,-1.86,-44.04,47.170803,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896176,120.9946433,9.829999923706055,291.19293212890625,0.0,5.7,-19.74,-37.079998,-112.97542,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896176,120.9946433,9.829999923706055,291.19293212890625,0.0,12.66,-30.24,-26.22,-110.11906,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896165,120.9946239,9.86400032043457,289.5324401855469,0.0,-2.28,-7.98,-42.6,-46.78312,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896142,120.9946051,9.836999893188477,287.7096252441406,0.0,-2.1599998,-6.18,-44.7,-18.401436,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896142,120.9946051,9.836999893188477,287.7096252441406,0.0,13.799999,-31.56,-20.699999,-122.83642,0,-93,-88,0,0,0,0,0,0,9,0,1
24.7896142,120.9946051,9.836999893188477,287.7096252441406,0.0,6.96,-35.7,-19.859999,-146.53322,0,-93,-88,0,0,0,0,0,0,9,0,1
24.789608,120.9945868,9.758000373840332,284.4612731933594,0.0,5.2799997,-3.78,-43.14,36.39067,0,-93,-88,0,0,0,0,0,0,9,0,1
24.789608,120.9945868,9.758000373840332,284.4612731933594,0.0,4.5,-6.06,-43.44,-71.66973,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789608,120.9945868,9.758000373840332,284.4612731933594,0.0,15.299999,-35.76,-17.22,25.151426,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789608,120.9945868,9.758000373840332,284.4612731933594,0.0,-13.08,-24.42,-34.14,-124.95585,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7896013,120.994568,9.777999877929688,280.2192077636719,0.0,-15.78,-5.7,-40.379997,83.24099,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7896,120.9945523,9.79800033569336,278.7646484375,0.0,-2.04,-27.42,-31.439999,-135.48587,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7896,120.9945523,9.79800033569336,278.7646484375,0.0,7.5,-39.66,-12.84,153.11769,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7896,120.9945523,9.79800033569336,278.7646484375,0.0,-8.58,-18.84,-38.64,-58.53435,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7896,120.9945523,9.79800033569336,278.7646484375,0.0,-6.6,-18.0,-38.399998,-123.06142,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7895937,120.9945349,9.843999862670898,275.2068176269531,0.0,15.48,-34.739998,-17.76,-163.1832,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7895937,120.9945349,9.843999862670898,275.2068176269531,0.0,6.48,-32.7,-22.38,-143.72583,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789592,120.994519,9.878999710083008,274.2901611328125,0.0,-10.08,-15.12,-39.66,53.251114,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789592,120.994519,9.878999710083008,274.2901611328125,0.0,-2.9399998,-25.74,-32.82,-103.87817,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789592,120.994519,9.878999710083008,274.2901611328125,0.0,13.32,-37.2,-8.7,90.020775,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789592,120.994519,9.878999710083008,274.2901611328125,0.0,-13.32,-31.38,-25.019999,-138.72116,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7895853,120.9945019,9.984000205993652,271.4237976074219,0.0,-11.16,-21.6,-37.32,95.83951,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7895853,120.9945019,9.984000205993652,271.4237976074219,0.0,4.5,-37.079998,-19.68,-159.71414,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789582,120.9944859,9.998000144958496,269.8361511230469,0.0,2.9399998,-40.559998,-8.76,-164.76529,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789582,120.9944859,9.998000144958496,269.8361511230469,0.0,-10.139999,-25.14,-34.14,66.5874,0,-93,-93,0,0,0,0,0,0,9,0,1
24.789582,120.9944859,9.998000144958496,269.8361511230469,0.0,-7.08,-30.24,-30.24,-95.51657,0,-93,-93,0,0,0,0,0,0,9,0,1
24.7895725,120.9944695,10.012999534606934,265.8050537109375,0.0,13.08,-37.68,-4.68,85.49049,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895725,120.9944695,10.012999534606934,265.8050537109375,0.0,-7.2,-37.86,-17.22,-152.77576,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895638,120.9944536,9.996999740600586,263.28753662109375,0.0,-16.08,-21.6,-35.82,67.66269,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895638,120.9944536,9.996999740600586,263.28753662109375,0.0,-3.06,-35.7,-22.5,-149.16055,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895638,120.9944536,9.996999740600586,263.28753662109375,0.0,1.14,-42.3,-3.84,-175.86157,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895547,120.9944394,10.013999938964844,260.7514343261719,0.0,-7.2,-36.719997,-25.56,-157.57007,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895547,120.9944394,10.013999938964844,260.7514343261719,0.0,-12.179999,-28.32,-34.02,110.49675,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895453,120.9944255,10.050000190734863,258.1036376953125,0.0,11.88,-37.26,-17.039999,-149.89877,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895453,120.9944255,10.050000190734863,258.1036376953125,0.0,-5.4,-40.92,-10.74,-166.13617,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895453,120.9944255,10.050000190734863,258.1036376953125,0.0,-6.96,-27.0,-35.16,-66.09171,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895453,120.9944255,10.050000190734863,258.1036376953125,0.0,-2.04,-28.26,-31.98,-127.767105,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895352,120.9944103,10.053999900817871,255.31883239746094,0.0,15.179999,-37.739998,-3.12,-26.927094,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895352,120.9944103,10.053999900817871,255.31883239746094,0.0,-4.62,-39.66,-12.24,-160.48721,0,0,0,-85,-92,0,0,0,0,9,0,1
24.789524,120.994395,10.074000358581543,252.6341552734375,0.0,-1.4399999,-27.84,-33.36,122.55424,0,0,0,-85,-92,0,0,0,0,9,0,1
24.789524,120.994395,10.074000358581543,252.6341552734375,0.0,13.92,-34.2,-18.9,-142.10817,0,0,0,-85,-92,0,0,0,0,9,0,1
24.789524,120.994395,10.074000358581543,252.6341552734375,0.0,8.58,-38.399998,2.6399999,163.00854,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895125,120.9943813,10.065999984741211,249.95169067382812,0.0,-6.72,-32.399998,-27.3,-121.5242,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895125,120.9943813,10.065999984741211,249.95169067382812,0.0,1.9799999,-28.98,-31.679998,131.25049,0,0,0,-85,-92,0,0,0,0,9,0,1
24.7895005,120.9943683,9.991999626159668,246.88916015625,0.0,17.4,-37.079998,-6.42,153.27115,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7895005,120.9943683,9.991999626159668,246.88916015625,0.0,-2.3999999,-40.68,1.38,177.65137,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7895005,120.9943683,9.991999626159668,246.88916015625,0.0,-8.94,-27.72,-30.779999,20.498339,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7895005,120.9943683,9.991999626159668,246.88916015625,0.0,-1.3199999,-31.5,-26.939999,-140.51413,0,-93,0,-92,0,0,0,0,0,9,0,1
24.789488,120.9943562,10.027999877929688,243.60589599609375,0.0,13.92,-37.26,5.04,139.20508,0,-93,0,-92,0,0,0,0,0,9,0,1
24.789475,120.9943445,9.979000091552734,240.48165893554688,0.0,-1.92,-39.059998,-13.139999,-160.53671,0,-93,0,-92,0,0,0,0,0,9,0,1
24.789475,120.9943445,9.979000091552734,240.48165893554688,0.0,-7.3799996,-26.519999,-33.84,103.61335,0,-93,0,-92,0,0,0,0,0,9,0,1
24.789475,120.9943445,9.979000091552734,240.48165893554688,0.0,4.8599997,-35.7,-21.72,-150.76155,0,-93,0,-92,0,0,0,0,0,9,0,1
24.789475,120.9943445,9.979000091552734,240.48165893554688,0.0,-1.68,-41.28,7.8599997,178.19211,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7894624,120.9943331,9.9350004196167,237.70144653320312,0.0,5.7599998,-38.52,-16.14,-119.53243,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7894624,120.9943331,9.9350004196167,237.70144653320312,0.0,3.1799998,-38.34,-15.9,-128.62096,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7894488,120.9943207,9.932999610900879,235.22789001464844,0.0,16.02,-38.1,8.7,157.76439,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7894488,120.9943207,9.932999610900879,235.22789001464844,0.0,-1.26,-41.94,6.48,171.07542,0,-93,0,-92,0,0,0,0,0,9,0,1
24.7894488,120.9943207,9.932999610900879,235.22789001464844,0.0,-2.46,-37.739998,-21.779999,119.7791,0,-92,0,-90,0,0,0,0,0,9,0,1
24.7894343,120.9943086,9.942999839782715,232.62759399414062,0.0,3.3,-39.36,-13.0199995,-154.57143,0,-92,0,-90,0,0,0,0,0,9,0,1
24.7894343,120.9943086,9.942999839782715,232.62759399414062,0.0,6.8399997,-38.7,11.099999,164.64362,0,-92,0,-90,0,0,0,0,0,9,0,1
